"categoryId","categoryTitle","chargeId","chargeCode","chargeTitle","chargeDescription","degreeId","degreeLabel","sourceCode","sourceTitle","classification","tags","severityScore","baseFine","baseTime","modifierIds","liabilityOptions","legalOverview","legalPrinciples","hasLegalPrinciples"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","Marijuana Offenses","Unlawful marijuana cultivation, possession, and possession with intent to distribute based on plant count, location, quantity, packaging, and distribution indicators.","commercial-marijuana-cultivation","Commercial Marijuana Cultivation","PC-7002","Commercial Marijuana Cultivation","felony","commercial;controlled-substance;economic;felony;health-morals;manufacturing-production;sale-transfer","159.2","3500","10","cooperation;organized-activity;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Commercial marijuana cultivation focuses on mid-scale grows and cultivation facts showing production for sale or transfer.","This degree is primarily based on plant count and should generally apply to more than 12 but not more than 25 plants when aggravated cultivation is not established. | Commercial indicators may support this degree even below the plant-count range when the facts show organized production for sale, furnishing, or transfer rather than personal cultivation. | Reports should document plant count, cultivation setup, equipment, packaging materials, ledgers, communications, money, workers, property control, and any facts showing production for sale or transfer.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","Marijuana Offenses","Unlawful marijuana cultivation, possession, and possession with intent to distribute based on plant count, location, quantity, packaging, and distribution indicators.","aggravated-marijuana-cultivation","Aggravated Marijuana Cultivation","PC-7005","Aggravated Marijuana Cultivation","felony","controlled-substance;felony;health-morals;manufacturing-production;property-damage;regulatory","220.7","5000","15","cooperation;organized-activity;high-value-loss;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Aggravated marijuana cultivation focuses on large-scale cultivation, protected-location cultivation, and cultivation that damages protected public resources.","This degree should apply to more than 25 plants regardless of whether a completed sale or distribution event is proven. | Protected locations include wetlands, reservoirs, protected public lands, and federal or secured government facilities, including Lago Zancudo Wetlands, Land Act Reservoir, LSIA, Fort Zancudo, the Federal Complex, and comparable restricted or protected areas. | Environmental aggravation may include contamination, hazardous waste, unlawful dumping, illegal water diversion, harm to protected wildlife, or damage to surface water, ground water, public lands, or other public resources. | Reports should document plant count, protected-area or facility status, environmental harm, water or waste evidence, location maps, photographs, involved equipment, and lawful warrant authority for any private-property seizure.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","Marijuana Offenses","Unlawful marijuana cultivation, possession, and possession with intent to distribute based on plant count, location, quantity, packaging, and distribution indicators.","possession-of-marijuana","Possession of Marijuana","PC-7003","Possession of Marijuana","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","164.1","200","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;citation-discretion;gang-related-activity","principal fine x1 time x1","Possession of marijuana focuses on knowing possession of an unlawful marijuana quantity above the misdemeanor threshold and below the distribution threshold.","Possession may be actual or constructive, but officers must be able to connect the person to dominion or control over the marijuana. | The marijuana must meet the charged weight threshold and be unlawful or outside any permitted authorization. | Reports should document the amount, packaging, location, ownership or control facts, statements, and why the possession was not lawful personal use.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","Marijuana Offenses","Unlawful marijuana cultivation, possession, and possession with intent to distribute based on plant count, location, quantity, packaging, and distribution indicators.","possession-of-marijuana-with-intent-to-distribute","Possession of Marijuana with Intent to Distribute","PC-7004","Possession of Marijuana with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","222.4","500","20","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Possession of marijuana with intent to distribute focuses on knowing possession of distribution-level marijuana or marijuana accompanied by distribution indicators.","Intent to distribute may be inferred from quantity, individual packaging, scales, empty bags, ledgers, cash, communications, or transaction conduct. | A completed sale is not required if the facts show the marijuana was possessed for transfer, furnishing, or sale. | Reports should document weight, packaging, distribution materials, observed handoffs, messages, money, and the suspect's control over the marijuana.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","Cocaine Possession and Distribution","Unlawful cocaine possession and possession with intent to distribute, including powder cocaine and crack cocaine, based on quantity and distribution indicators.","misdemeanor-possession-of-cocaine","Misdemeanor Possession of Cocaine","PC-7005","Misdemeanor Possession of Cocaine","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","22.4","500","0","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;citation-discretion;gang-related-activity","principal fine x1 time x1","Misdemeanor possession of cocaine focuses on knowing possession of a smaller cocaine quantity without lawful authorization.","Possession may be actual or constructive, but officers must be able to connect the person to knowledge and control of the cocaine. | This misdemeanor degree applies at or below 10 kg unless packaging, sales tools, communications, or transaction conduct support a distribution charge. | Reports should document the cocaine form, weight, location, packaging, access or control facts, statements, and any distribution indicators.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","Cocaine Possession and Distribution","Unlawful cocaine possession and possession with intent to distribute, including powder cocaine and crack cocaine, based on quantity and distribution indicators.","felony-possession-of-cocaine","Felony Possession of Cocaine","PC-7006","Felony Possession of Cocaine","felony","controlled-substance;felony;health-morals;licensing-status;possession","177.4","750","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Felony possession of cocaine focuses on knowing possession of a higher cocaine quantity without lawful authorization.","The felony degree is based on the controlled substance type and weight, separate from any proof of intent to sell. | Possession may be actual or constructive if the suspect knowingly controls the cocaine or the place where it is found. | Reports should document weight, form of cocaine, access or control facts, statements, and why the facts fit possession rather than sale or trafficking.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","Cocaine Possession and Distribution","Unlawful cocaine possession and possession with intent to distribute, including powder cocaine and crack cocaine, based on quantity and distribution indicators.","possession-of-cocaine-with-intent-to-distribute","Possession of Cocaine with Intent to Distribute","PC-7007","Possession of Cocaine with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","236.1","1300","20","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Possession of cocaine with intent to distribute focuses on knowing possession of distribution-level cocaine or cocaine accompanied by distribution indicators.","Intent to distribute may be inferred from quantity, individual packaging, sales tools, communications, or transaction conduct. | A completed sale is not required if the facts show the cocaine was possessed for transfer, furnishing, or sale. | Reports should document weight, packaging, scales or ledgers, cash, messages, observed handoffs, and the suspect's control over the cocaine.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","Amphetamine Possession and Distribution","Unlawful possession and possession with intent to distribute amphetamine-type drugs, including methamphetamine and amphetamine-based pills.","misdemeanor-possession-of-amphetamines","Misdemeanor Possession of Amphetamines","PC-7008","Misdemeanor Possession of Amphetamines","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","17.3","300","0","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;citation-discretion;gang-related-activity","principal fine x1 time x1","Misdemeanor possession of amphetamines focuses on knowing possession of a smaller amphetamine quantity without lawful authorization.","Possession may be actual or constructive, but officers must be able to connect the person to knowledge and control of the amphetamines. | This misdemeanor degree applies at or below 10 kg unless packaging, sales tools, communications, or transaction conduct support a distribution charge. | Reports should document the drug type, weight, location, packaging, access or control facts, statements, and any distribution indicators.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","Amphetamine Possession and Distribution","Unlawful possession and possession with intent to distribute amphetamine-type drugs, including methamphetamine and amphetamine-based pills.","felony-possession-of-amphetamines","Felony Possession of Amphetamines","PC-7009","Felony Possession of Amphetamines","felony","controlled-substance;felony;health-morals;licensing-status;possession","177.4","750","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Felony possession of amphetamines focuses on knowing possession of a higher amphetamine quantity without lawful authorization.","The felony degree is based on the controlled substance type and weight, separate from any proof of intent to sell. | Possession may be actual or constructive if the suspect knowingly controls the amphetamines or the place where they are found. | Reports should document weight, drug type, access or control facts, statements, and why the facts fit possession rather than sale or trafficking.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","Amphetamine Possession and Distribution","Unlawful possession and possession with intent to distribute amphetamine-type drugs, including methamphetamine and amphetamine-based pills.","possession-of-amphetamines-with-intent-to-distribute","Possession of Amphetamines with Intent to Distribute","PC-7010","Possession of Amphetamines with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","238.7","1500","20","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Possession of amphetamines with intent to distribute focuses on knowing possession of distribution-level amphetamines or amphetamines accompanied by distribution indicators.","Intent to distribute may be inferred from quantity, individual packaging, sales tools, communications, or transaction conduct. | A completed sale is not required if the facts show the amphetamines were possessed for transfer, furnishing, or sale. | Reports should document weight, packaging, scales or ledgers, cash, messages, observed handoffs, and the suspect's control over the amphetamines.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","Opioid Possession and Distribution","Unlawful possession and possession with intent to distribute opioids, including heroin, fentanyl, morphine, hydrocodone, oxycodone, and comparable narcotic pain medication.","misdemeanor-possession-of-opioids","Misdemeanor Possession of Opioids","PC-7011","Misdemeanor Possession of Opioids","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","18.7","350","0","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;citation-discretion;gang-related-activity","principal fine x1 time x1","Misdemeanor possession of opioids focuses on knowing possession of a smaller opioid quantity without lawful authorization.","Possession may be actual or constructive, but officers must be able to connect the person to knowledge and control of the opioids. | This misdemeanor degree applies at or below 10 kg unless packaging, sales tools, communications, or transaction conduct support a distribution charge. | Reports should document the opioid type, weight, location, packaging, access or control facts, statements, and any distribution indicators.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","Opioid Possession and Distribution","Unlawful possession and possession with intent to distribute opioids, including heroin, fentanyl, morphine, hydrocodone, oxycodone, and comparable narcotic pain medication.","felony-possession-of-opioids","Felony Possession of Opioids","PC-7012","Felony Possession of Opioids","felony","controlled-substance;felony;health-morals;licensing-status;possession","171.2","450","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Felony possession of opioids focuses on knowing possession of a higher opioid quantity without lawful authorization.","The felony degree is based on the controlled substance type and weight, separate from any proof of intent to sell. | Possession may be actual or constructive if the suspect knowingly controls the opioids or the place where they are found. | Reports should document weight, opioid type, access or control facts, statements, and why the facts fit possession rather than sale or trafficking.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","Opioid Possession and Distribution","Unlawful possession and possession with intent to distribute opioids, including heroin, fentanyl, morphine, hydrocodone, oxycodone, and comparable narcotic pain medication.","possession-of-opioids-with-intent-to-distribute","Possession of Opioids with Intent to Distribute","PC-7013","Possession of Opioids with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","238.1","1450","20","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Possession of opioids with intent to distribute focuses on knowing possession of distribution-level opioids or opioids accompanied by distribution indicators.","Intent to distribute may be inferred from quantity, individual packaging, sales tools, communications, or transaction conduct. | A completed sale is not required if the facts show the opioids were possessed for transfer, furnishing, or sale. | Reports should document weight, packaging, scales or ledgers, cash, messages, observed handoffs, and the suspect's control over the opioids.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","possession-of-drug-paraphernalia","EF-PC-07-005","Possession of Drug Paraphernalia","Knowing possession of equipment, products, or materials primarily intended or designed for controlled-substance use.","possession-of-drug-paraphernalia","Possession of Drug Paraphernalia","PC-7014","Possession of Drug Paraphernalia","misdemeanor","controlled-substance;health-morals;misdemeanor;possession","68.7","350","5","cooperation;prior-conviction;voluntary-surrender;first-offense;citation-discretion","principal fine x1 time x1","Possession of drug paraphernalia focuses on knowing possession of items connected to controlled-substance consumption.","The item must be primarily intended or designed for controlled-substance use, not merely capable of an innocent use. | Common innocent items require surrounding facts showing drug-related use, such as residue, statements, packaging, proximity to controlled substances, or observed use. | Reports should document the item, where it was found, residue or drug proximity, suspect statements, observed use, and why the item qualifies as paraphernalia.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","possession-of-drug-manufacturing-materials","EF-PC-07-006","Possession of Drug Manufacturing Materials","Knowing possession of equipment, chemicals, products, or materials intended or configured for controlled-substance production.","possession-of-drug-manufacturing-materials","Possession of Drug Manufacturing Materials","PC-7015","Possession of Drug Manufacturing Materials","felony","controlled-substance;felony;health-morals;manufacturing-production;possession","97.4","750","7","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Possession of drug manufacturing materials focuses on knowing possession of items connected to controlled-substance production.","The materials must be tied to drug production by context, combination, residue, instructions, statements, or other facts beyond mere possession of ordinary household goods. | Manufacturing materials may include precursor chemicals, lab equipment, heat sources, recipes, protective gear, or partially processed controlled substances. | Reports should document the setup, materials, residue or product, safety hazards, location, statements, and how the items collectively show production intent.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","controlled-substance-sale-and-trafficking","EF-PC-07-007","Controlled Substance Sale and Trafficking","Unlawful controlled-substance sales, offers, furnishing, transport for transfer, and large-scale trafficking activity.","sale-of-a-controlled-substance","Sale of a controlled substance","PC-7016","Sale of a controlled substance","misdemeanor","commercial;controlled-substance;economic;health-morals;misdemeanor;sale-transfer","128.3","800","10","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Sale of a controlled substance focuses on knowing participation in the sale, furnishing, brokering, or transfer of an unlawful controlled substance.","The offense may be proven by an attempted or negotiated sale even if officers do not recover the full quantity. | There must be evidence the person knowingly participated in the transfer, furnishing, brokering, or sale of an unlawful controlled substance. | Reports should document the substance, transaction terms, communications, money or barter, observed handoff, transport facts, and each participant's role.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","controlled-substance-sale-and-trafficking","EF-PC-07-007","Controlled Substance Sale and Trafficking","Unlawful controlled-substance sales, offers, furnishing, transport for transfer, and large-scale trafficking activity.","drug-trafficking","Drug Trafficking","PC-7017","Drug Trafficking","felony","commercial;controlled-substance;economic;felony;health-morals;licensing-status;sale-transfer","670.7","5000","60","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Drug trafficking focuses on large-scale movement or logistics involving controlled substances.","The person need not personally carry the substance if they knowingly direct, guard, load, pilot, drive, or otherwise materially assist the transport. | The trafficking degree requires large-scale movement across, into, out of, or through the state and a quantity greater than 250 kg. | Reports should document route, origin and destination, border or state-line facts, weight, vehicle or container control, communications, and coordinated transport roles.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","driving-under-the-influence-of-narcotics","EF-PC-07-008","Driving Under the Influence of Narcotics","Impaired operation or actual physical control of a motor vehicle on a public roadway while under the influence of narcotics, controlled substances, or impairing medication.","driving-under-the-influence-of-narcotics","Driving Under the Influence of Narcotics","PC-7018","Driving Under the Influence of Narcotics","felony","alcohol-intoxication;controlled-substance;felony;health-morals;vehicle-related","217.3","300","20","public-servant-victim;cooperation;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Driving under the influence of narcotics focuses on impaired operation or actual physical control of a motor vehicle on a public roadway.","Impairment may be shown by driving behavior, field observations, admissions, drug evidence, medical indicators, or testing. | Lawful prescription use is not a defense when the person is impaired to the degree they cannot drive safely. | Reports should document operation or actual physical control, roadway location, driving pattern, impairment signs, statements, drug or medication evidence, and any tests performed.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","public-intoxication","EF-PC-07-009","Public Intoxication","Intoxication in a public place that causes disruptive, obstructive, unsafe, or incapacitated conduct.","public-intoxication","Public Intoxication","PC-7019","Public Intoxication","infraction","alcohol-intoxication;controlled-substance;health-morals;infraction;justice-system;public-order","12.2","150","0","minor-injury;citation-discretion","principal fine x1 time x1","Public intoxication focuses on intoxication in a public place plus disruptive, unsafe, obstructive, or incapacitated conduct.","Intoxication alone is insufficient; officers should identify public location plus disruptive, unsafe, obstructive, or incapacitated conduct. | Public places include streets, sidewalks, parks, businesses open to the public, and other areas where the public may reasonably be present. | Reports should document signs of intoxication, the specific public conduct, witness concerns, warnings given, safety risks, and whether medical assistance was needed.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","public-indecency","EF-PC-07-010","Public Indecency","Intentional public exposure, unclothed display, or sexualized conduct visible to nonconsenting persons.","public-indecency","Public Indecency","PC-7020","Public Indecency","infraction","health-morals;infraction;sexual-public-morals","14.1","200","0","citation-discretion","principal fine x1 time x1","Public indecency focuses on intentional public exposure, unclothed display, or sexualized conduct visible to nonconsenting persons.","The offense requires intentional public exposure, unclothed display, or sexualized conduct visible to nonconsenting persons. | Accidental exposure, medical necessity, or conduct in a location where privacy is reasonably expected should not be charged under this section. | Reports should document the conduct in neutral terms, location, visibility to the public or witnesses, lack of consent, warnings, and evidence of intent.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","moonshine-offenses","EF-PC-07-011","Moonshine Offenses","Unlicensed moonshine production, transport for distribution, furnishing, sale, and distribution.","unlawful-production-of-moonshine","Unlawful Production of Moonshine","PC-7021","Unlawful Production of Moonshine","felony","alcohol-intoxication;felony;health-morals;licensing-status;manufacturing-production","97.4","750","7","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Unlawful production of moonshine focuses on unlicensed production of alcoholic beverages or operation of equipment used for that production.","The offense may be proven by active production, operational stills, mash, fermenting alcohol, bottling materials, or other production equipment. | A completed sale is not required if the evidence shows unlicensed manufacturing, distilling, fermenting, bottling, or operation of production equipment. | Reports should document equipment, ingredients, product, location, lack of license or permit, safety hazards, volume, and any organized production indicators.","True"
"offenses-against-health-and-morals","Offenses Against Health and Morals","moonshine-offenses","EF-PC-07-011","Moonshine Offenses","Unlicensed moonshine production, transport for distribution, furnishing, sale, and distribution.","distribution-of-illegal-moonshine","Distribution of Illegal Moonshine","PC-7022","Distribution of Illegal Moonshine","misdemeanor","alcohol-intoxication;commercial;economic;health-morals;misdemeanor;possession;sale-transfer","68.7","350","5","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;citation-discretion;gang-related-activity","principal fine x1 time x1","Distribution of illegal moonshine focuses on distribution conduct involving unlicensed alcoholic beverages, not mere personal possession.","Mere personal possession is not enough without facts showing sale, furnishing, distribution, transport for distribution, or intent to distribute. | Intent to distribute may be inferred from quantity, packaging, sales tools, delivery conduct, transaction communications, pricing, or customer lists. | Reports should document containers, volume, labels or lack of licensing, source if known, transport route, sale or furnishing facts, distribution indicators, and any connection to an illicit still.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","Criminal Possession of Weapons","Unlawful possession of weapons by class, including restricted melee weapons, firearms, automatic weapons, heavy weapons, and explosives.","criminal-possession-of-weapon-class-a","Criminal Possession of Weapon Class A","PC-8001","Criminal Possession of Weapon Class A","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","65.8","250","5","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal possession of a Class A weapon focuses on unlawful possession of restricted melee or blunt weapons.","The suspect must knowingly possess or control the weapon, either on their person or in a place they control. | The weapon should fit the Class A definition or be used, modified, or carried in a way showing it is intended as a weapon. | Reports should document the weapon type, location found, access or control facts, license or prohibition status, and any circumstances showing unlawful possession.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","Criminal Possession of Weapons","Unlawful possession of weapons by class, including restricted melee weapons, firearms, automatic weapons, heavy weapons, and explosives.","criminal-possession-of-weapon-class-b","Criminal Possession of Weapon Class B","PC-8002","Criminal Possession of Weapon Class B","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","144.7","2000","10","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal possession of a Class B weapon focuses on unlawful possession of ordinary firearms, including handguns, revolvers, shotguns, and semi-automatic rifles.","The suspect must knowingly possess or control the firearm, either directly or constructively. | The charge requires a licensing, registration, prohibition, or other authorization defect tied to the suspect or firearm. | Reports should document firearm type, serial or registration status, location, access or control facts, license status, and the basis for unlawful possession.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","Criminal Possession of Weapons","Unlawful possession of weapons by class, including restricted melee weapons, firearms, automatic weapons, heavy weapons, and explosives.","criminal-possession-of-weapon-class-c","Criminal Possession of Weapon Class C","PC-8003","Criminal Possession of Weapon Class C","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","220.7","5000","15","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal possession of a Class C weapon focuses on unlawful possession of automatic firearms.","The firearm should be capable of automatic fire or have a modification that materially converts it into an automatic weapon. | The suspect must knowingly possess or control the firearm and lack lawful authority to do so. | Reports should document firearm type, automatic capability or modification, serial or registration status, access or control facts, and license or prohibition status.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","Criminal Possession of Weapons","Unlawful possession of weapons by class, including restricted melee weapons, firearms, automatic weapons, heavy weapons, and explosives.","criminal-possession-of-weapon-class-d","Criminal Possession of Weapon Class D","PC-8004","Criminal Possession of Weapon Class D","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","286.6","7500","20","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal possession of a Class D weapon focuses on unlawful possession of heavy weapons, explosives, or destructive devices.","The item should be an explosive, destructive device, heavy weapon, or component assembled or possessed for use as one. | The suspect must knowingly possess or control the item and lack lawful authorization, permit, or duty-related reason. | Reports should document device type, explosive capability, location, safety risks, access or control facts, and any bomb squad or specialist findings.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","Criminal Sale of Weapons","Unlawful sale, furnishing, distribution, or transfer of weapons by class.","criminal-sale-of-weapon-class-a","Criminal Sale of Weapon Class A","PC-8005","Criminal Sale of Weapon Class A","felony","commercial;economic;felony;public-safety;sale-transfer;weapon-related","271.2","450","25","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal sale of a Class A weapon focuses on unlawful transfer or attempted transfer of restricted melee or blunt weapons.","A completed exchange is not required if the suspect knowingly offers, arranges, furnishes, trades, or distributes the weapon. | The item should fit the Class A definition or be carried, modified, or marketed as a weapon. | Reports should document the weapon, transfer terms, communications, money or barter, recipient, observed handoff, and any unlawful transfer facts.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","Criminal Sale of Weapons","Unlawful sale, furnishing, distribution, or transfer of weapons by class.","criminal-sale-of-weapon-class-b","Criminal Sale of Weapon Class B","PC-8006","Criminal Sale of Weapon Class B","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","170.7","5000","10","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal sale of a Class B weapon focuses on unlawful transfer or attempted transfer of ordinary firearms, including handguns, revolvers, shotguns, and semi-automatic rifles.","The offense may be proven by a completed sale, attempted sale, brokered transfer, furnishing, trade, or arranged delivery. | The firearm's licensing, registration, or recipient eligibility problems should be documented when known. | Reports should document firearm type, serial or registration status, transfer terms, communications, money or barter, recipient, and observed handoff or delivery plan.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","Criminal Sale of Weapons","Unlawful sale, furnishing, distribution, or transfer of weapons by class.","criminal-sale-of-weapon-class-c","Criminal Sale of Weapon Class C","PC-8007","Criminal Sale of Weapon Class C","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","244.9","9000","15","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal sale of a Class C weapon focuses on unlawful transfer or attempted transfer of automatic firearms.","The firearm should be capable of automatic fire or have a modification that materially converts it into an automatic weapon. | A completed exchange is not required if the suspect knowingly arranges, offers, furnishes, or brokers the transfer. | Reports should document automatic capability, transfer terms, communications, money or barter, recipient, delivery plan, and any test-fire or specialist findings.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","Criminal Sale of Weapons","Unlawful sale, furnishing, distribution, or transfer of weapons by class.","criminal-sale-of-weapon-class-d","Criminal Sale of Weapon Class D","PC-8008","Criminal Sale of Weapon Class D","felony","commercial;economic;explosive-related;felony;public-safety;sale-transfer;weapon-related","709.5","12000","60","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;gang-related-activity","principal fine x1 time x1","Criminal sale of a Class D weapon focuses on unlawful transfer or attempted transfer of heavy weapons, explosives, or destructive devices.","The item should be an explosive, destructive device, heavy weapon, or component transferred for use as one. | A completed exchange is not required if the suspect knowingly offers, arranges, furnishes, trades, or distributes the item. | Reports should document device type, explosive capability, transfer terms, communications, recipient, safety risks, and any specialist findings.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-use-of-weapons-and-explosives","EF-PC-08-003","Criminal Use of Weapons and Explosives","Use of weapons, firearms, explosives, or incendiary devices during the commission of another criminal offense.","criminal-use-of-weapon","Criminal Use of Weapon","PC-8009","Criminal Use of Weapon","misdemeanor","explosive-related;firearm-related;misdemeanor;public-safety;weapon-related","213.2","4000","15","public-servant-victim;cooperation;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Criminal use of a weapon focuses on weapon involvement during another criminal offense.","The weapon must be used to facilitate, threaten, injure, intimidate, or advance the underlying offense. | Mere possession of a weapon near a crime may fit possession charges instead unless the weapon was actively used or displayed in connection with the offense. | Reports should document the underlying offense, weapon type, how it was used, victim or witness reaction, shell casings or injuries, and any statements.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-use-of-weapons-and-explosives","EF-PC-08-003","Criminal Use of Weapons and Explosives","Use of weapons, firearms, explosives, or incendiary devices during the commission of another criminal offense.","criminal-use-of-explosives","Criminal Use of Explosives","PC-8019","Criminal Use of Explosives","felony","explosive-related;felony;firearm-related;public-safety;weapon-related","370.7","5000","30","public-servant-victim;cooperation;multiple-victims;medical-aid-rendered;high-value-loss;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Criminal use of explosives focuses on explosive or incendiary devices used during another criminal offense.","The explosive or incendiary device must be used, placed, deployed, detonated, or attempted in connection with the underlying offense. | Possession of an explosive device without use may fit Class D possession unless facts show deployment or attempted deployment. | Reports should document the underlying offense, device type, placement or detonation facts, damage, injuries, evacuation or safety risks, and any specialist findings.","True"
